timestamp, memory.used [MiB], memory.free [MiB], utilization.gpu [%]
2026/05/22 12:14:57.743, 13703 MiB, 2241 MiB, 21 %
2026/05/22 12:14:58.743, 13895 MiB, 2049 MiB, 17 %
2026/05/22 12:14:59.743, 14055 MiB, 1889 MiB, 2 %
2026/05/22 12:15:00.743, 14247 MiB, 1697 MiB, 0 %
2026/05/22 12:15:01.743, 14247 MiB, 1697 MiB, 0 %
2026/05/22 12:15:02.744, 14247 MiB, 1697 MiB, 0 %
2026/05/22 12:15:03.744, 12839 MiB, 3105 MiB, 16 %
2026/05/22 12:15:04.744, 13063 MiB, 2881 MiB, 15 %
2026/05/22 12:15:05.744, 13287 MiB, 2657 MiB, 17 %
2026/05/22 12:15:06.744, 13479 MiB, 2465 MiB, 19 %
2026/05/22 12:15:07.745, 13703 MiB, 2241 MiB, 50 %
2026/05/22 12:15:08.745, 13863 MiB, 2081 MiB, 100 %
2026/05/22 12:15:09.745, 14087 MiB, 1857 MiB, 0 %
2026/05/22 12:15:10.745, 14087 MiB, 1857 MiB, 0 %
2026/05/22 12:15:11.745, 14087 MiB, 1857 MiB, 2 %
2026/05/22 12:15:12.746, 12807 MiB, 3137 MiB, 28 %
2026/05/22 12:15:13.746, 12967 MiB, 2977 MiB, 23 %
2026/05/22 12:15:14.746, 13159 MiB, 2785 MiB, 26 %
2026/05/22 12:15:15.746, 13351 MiB, 2593 MiB, 21 %
2026/05/22 12:15:16.746, 13543 MiB, 2401 MiB, 21 %
2026/05/22 12:15:17.747, 13767 MiB, 2177 MiB, 25 %
2026/05/22 12:15:18.747, 13927 MiB, 2017 MiB, 17 %
2026/05/22 12:15:19.747, 14183 MiB, 1761 MiB, 100 %
2026/05/22 12:15:20.747, 14439 MiB, 1505 MiB, 7 %
2026/05/22 12:15:21.747, 14439 MiB, 1505 MiB, 0 %
2026/05/22 12:15:22.748, 14439 MiB, 1505 MiB, 0 %
2026/05/22 12:15:23.748, 14439 MiB, 1505 MiB, 1 %
2026/05/22 12:15:24.748, 12711 MiB, 3233 MiB, 30 %
2026/05/22 12:15:25.748, 12903 MiB, 3041 MiB, 29 %
2026/05/22 12:15:26.748, 13063 MiB, 2881 MiB, 36 %
2026/05/22 12:15:27.749, 13255 MiB, 2689 MiB, 23 %
2026/05/22 12:15:28.749, 13479 MiB, 2465 MiB, 26 %
2026/05/22 12:15:29.749, 13671 MiB, 2273 MiB, 24 %
2026/05/22 12:15:30.749, 13927 MiB, 2017 MiB, 96 %
2026/05/22 12:15:31.750, 14183 MiB, 1761 MiB, 2 %
2026/05/22 12:15:32.750, 14183 MiB, 1761 MiB, 0 %
2026/05/22 12:15:33.750, 14183 MiB, 1761 MiB, 0 %
2026/05/22 12:15:34.750, 12711 MiB, 3233 MiB, 35 %
2026/05/22 12:15:35.750, 12935 MiB, 3009 MiB, 9 %
2026/05/22 12:15:36.751, 13159 MiB, 2785 MiB, 15 %
2026/05/22 12:15:37.751, 13351 MiB, 2593 MiB, 16 %
2026/05/22 12:15:38.751, 13607 MiB, 2337 MiB, 13 %
2026/05/22 12:15:39.751, 13799 MiB, 2145 MiB, 17 %
2026/05/22 12:15:40.751, 14023 MiB, 1921 MiB, 18 %
2026/05/22 12:15:41.752, 14215 MiB, 1729 MiB, 100 %
2026/05/22 12:15:42.752, 14439 MiB, 1505 MiB, 0 %
2026/05/22 12:15:43.752, 14439 MiB, 1505 MiB, 0 %
2026/05/22 12:15:44.752, 14439 MiB, 1505 MiB, 0 %
2026/05/22 12:15:45.752, 12679 MiB, 3265 MiB, 29 %
2026/05/22 12:15:46.753, 12839 MiB, 3105 MiB, 28 %
2026/05/22 12:15:47.753, 12999 MiB, 2945 MiB, 28 %
2026/05/22 12:15:48.753, 13159 MiB, 2785 MiB, 27 %
2026/05/22 12:15:49.753, 13383 MiB, 2561 MiB, 22 %
2026/05/22 12:15:50.753, 13607 MiB, 2337 MiB, 21 %
2026/05/22 12:15:51.754, 13831 MiB, 2113 MiB, 20 %
2026/05/22 12:15:52.754, 14023 MiB, 1921 MiB, 100 %
2026/05/22 12:15:53.754, 14247 MiB, 1697 MiB, 0 %
2026/05/22 12:15:54.754, 14247 MiB, 1697 MiB, 0 %
2026/05/22 12:15:55.754, 14247 MiB, 1697 MiB, 0 %
2026/05/22 12:15:56.755, 12711 MiB, 3233 MiB, 39 %
2026/05/22 12:15:57.755, 12871 MiB, 3073 MiB, 27 %
2026/05/22 12:15:58.755, 13031 MiB, 2913 MiB, 37 %
2026/05/22 12:15:59.755, 13223 MiB, 2721 MiB, 21 %
2026/05/22 12:16:00.755, 13383 MiB, 2561 MiB, 21 %
2026/05/22 12:16:01.756, 13607 MiB, 2337 MiB, 26 %
2026/05/22 12:16:02.756, 13831 MiB, 2113 MiB, 36 %
2026/05/22 12:16:03.756, 14055 MiB, 1889 MiB, 20 %
2026/05/22 12:16:04.756, 14215 MiB, 1729 MiB, 100 %
2026/05/22 12:16:05.756, 14503 MiB, 1441 MiB, 7 %
2026/05/22 12:16:06.757, 14503 MiB, 1441 MiB, 0 %
2026/05/22 12:16:07.757, 14503 MiB, 1441 MiB, 1 %
2026/05/22 12:16:08.757, 14503 MiB, 1441 MiB, 0 %
2026/05/22 12:16:09.757, 12743 MiB, 3201 MiB, 38 %
2026/05/22 12:16:10.757, 12903 MiB, 3041 MiB, 29 %
2026/05/22 12:16:11.758, 13031 MiB, 2913 MiB, 23 %
2026/05/22 12:16:12.758, 13223 MiB, 2721 MiB, 24 %
2026/05/22 12:16:13.758, 13415 MiB, 2529 MiB, 23 %
2026/05/22 12:16:14.758, 13639 MiB, 2305 MiB, 21 %
2026/05/22 12:16:15.759, 13831 MiB, 2113 MiB, 20 %
2026/05/22 12:16:16.759, 13959 MiB, 1985 MiB, 2 %
2026/05/22 12:16:17.759, 14183 MiB, 1761 MiB, 0 %
2026/05/22 12:16:18.759, 14183 MiB, 1761 MiB, 0 %
2026/05/22 12:16:19.759, 14183 MiB, 1761 MiB, 0 %
2026/05/22 12:16:20.760, 12775 MiB, 3169 MiB, 29 %
2026/05/22 12:16:21.760, 12967 MiB, 2977 MiB, 51 %
2026/05/22 12:16:22.760, 13127 MiB, 2817 MiB, 27 %
2026/05/22 12:16:23.760, 13287 MiB, 2657 MiB, 21 %
2026/05/22 12:16:24.760, 13511 MiB, 2433 MiB, 22 %
2026/05/22 12:16:25.761, 13735 MiB, 2209 MiB, 24 %
2026/05/22 12:16:26.761, 13959 MiB, 1985 MiB, 20 %
2026/05/22 12:16:27.761, 14087 MiB, 1857 MiB, 100 %
2026/05/22 12:16:28.761, 14343 MiB, 1601 MiB, 0 %
2026/05/22 12:16:29.761, 14343 MiB, 1601 MiB, 0 %
2026/05/22 12:16:30.762, 14343 MiB, 1601 MiB, 1 %
2026/05/22 12:16:31.762, 12743 MiB, 3201 MiB, 13 %
2026/05/22 12:16:32.762, 12967 MiB, 2977 MiB, 9 %
2026/05/22 12:16:33.762, 13255 MiB, 2689 MiB, 15 %
2026/05/22 12:16:34.762, 13415 MiB, 2529 MiB, 27 %
2026/05/22 12:16:35.763, 13639 MiB, 2305 MiB, 47 %
2026/05/22 12:16:36.763, 13863 MiB, 2081 MiB, 21 %
2026/05/22 12:16:37.763, 14087 MiB, 1857 MiB, 18 %
2026/05/22 12:16:38.763, 14215 MiB, 1729 MiB, 2 %
2026/05/22 12:16:39.764, 14439 MiB, 1505 MiB, 1 %
2026/05/22 12:16:40.764, 14439 MiB, 1505 MiB, 0 %
2026/05/22 12:16:41.764, 14439 MiB, 1505 MiB, 1 %
2026/05/22 12:16:42.764, 12679 MiB, 3265 MiB, 12 %
2026/05/22 12:16:43.764, 12935 MiB, 3009 MiB, 9 %
2026/05/22 12:16:44.765, 13159 MiB, 2785 MiB, 15 %
2026/05/22 12:16:45.765, 13383 MiB, 2561 MiB, 15 %
2026/05/22 12:16:46.765, 13607 MiB, 2337 MiB, 22 %
2026/05/22 12:16:47.765, 13863 MiB, 2081 MiB, 21 %
2026/05/22 12:16:48.765, 14055 MiB, 1889 MiB, 24 %
2026/05/22 12:16:49.766, 14183 MiB, 1761 MiB, 100 %
2026/05/22 12:16:50.766, 14439 MiB, 1505 MiB, 0 %
2026/05/22 12:16:51.766, 14439 MiB, 1505 MiB, 0 %
2026/05/22 12:16:52.766, 14439 MiB, 1505 MiB, 0 %
2026/05/22 12:16:53.767, 12679 MiB, 3265 MiB, 22 %
2026/05/22 12:16:54.767, 12871 MiB, 3073 MiB, 50 %
2026/05/22 12:16:55.767, 13031 MiB, 2913 MiB, 21 %
2026/05/22 12:16:56.767, 13223 MiB, 2721 MiB, 23 %
2026/05/22 12:16:57.767, 13447 MiB, 2497 MiB, 25 %
2026/05/22 12:16:58.768, 13671 MiB, 2273 MiB, 31 %
2026/05/22 12:16:59.768, 13863 MiB, 2081 MiB, 20 %
2026/05/22 12:17:00.768, 14087 MiB, 1857 MiB, 100 %
2026/05/22 12:17:01.768, 14343 MiB, 1601 MiB, 2 %
2026/05/22 12:17:02.768, 14343 MiB, 1601 MiB, 0 %
2026/05/22 12:17:03.769, 14343 MiB, 1601 MiB, 0 %
2026/05/22 12:17:04.769, 12711 MiB, 3233 MiB, 54 %
2026/05/22 12:17:05.769, 12839 MiB, 3105 MiB, 19 %
2026/05/22 12:17:06.769, 12999 MiB, 2945 MiB, 29 %
2026/05/22 12:17:07.769, 13191 MiB, 2753 MiB, 25 %
2026/05/22 12:17:08.770, 13415 MiB, 2529 MiB, 35 %
2026/05/22 12:17:09.770, 13607 MiB, 2337 MiB, 28 %
2026/05/22 12:17:10.770, 13799 MiB, 2145 MiB, 19 %
2026/05/22 12:17:11.770, 14023 MiB, 1921 MiB, 100 %
2026/05/22 12:17:12.770, 14247 MiB, 1697 MiB, 0 %
2026/05/22 12:17:13.771, 14247 MiB, 1697 MiB, 1 %
2026/05/22 12:17:14.771, 14247 MiB, 1697 MiB, 0 %
2026/05/22 12:17:15.771, 12743 MiB, 3201 MiB, 16 %
2026/05/22 12:17:16.771, 12935 MiB, 3009 MiB, 18 %
2026/05/22 12:17:17.771, 13159 MiB, 2785 MiB, 15 %
2026/05/22 12:17:18.772, 13351 MiB, 2593 MiB, 17 %
2026/05/22 12:17:19.772, 13575 MiB, 2369 MiB, 24 %
2026/05/22 12:17:20.772, 13703 MiB, 2241 MiB, 2 %
2026/05/22 12:17:21.772, 13927 MiB, 2017 MiB, 0 %
2026/05/22 12:17:22.772, 13927 MiB, 2017 MiB, 0 %
2026/05/22 12:17:23.773, 12679 MiB, 3265 MiB, 18 %
2026/05/22 12:17:24.773, 12903 MiB, 3041 MiB, 17 %
2026/05/22 12:17:25.773, 13063 MiB, 2881 MiB, 27 %
2026/05/22 12:17:26.773, 13255 MiB, 2689 MiB, 21 %
2026/05/22 12:17:27.773, 13479 MiB, 2465 MiB, 19 %
2026/05/22 12:17:28.774, 13639 MiB, 2305 MiB, 18 %
2026/05/22 12:17:29.774, 13863 MiB, 2081 MiB, 19 %
2026/05/22 12:17:30.774, 14151 MiB, 1793 MiB, 24 %
2026/05/22 12:17:31.774, 14183 MiB, 1761 MiB, 2 %
2026/05/22 12:17:32.775, 14439 MiB, 1505 MiB, 0 %
2026/05/22 12:17:33.775, 14439 MiB, 1505 MiB, 0 %
2026/05/22 12:17:34.775, 14439 MiB, 1505 MiB, 0 %
2026/05/22 12:17:35.775, 12679 MiB, 3265 MiB, 27 %
2026/05/22 12:17:36.775, 12871 MiB, 3073 MiB, 23 %
2026/05/22 12:17:37.776, 13031 MiB, 2913 MiB, 24 %
2026/05/22 12:17:38.776, 13255 MiB, 2689 MiB, 44 %
2026/05/22 12:17:39.776, 13447 MiB, 2497 MiB, 50 %
2026/05/22 12:17:40.776, 13671 MiB, 2273 MiB, 42 %
2026/05/22 12:17:41.776, 13863 MiB, 2081 MiB, 18 %
2026/05/22 12:17:42.777, 14087 MiB, 1857 MiB, 100 %
2026/05/22 12:17:43.777, 14343 MiB, 1601 MiB, 0 %
2026/05/22 12:17:44.777, 14343 MiB, 1601 MiB, 0 %
2026/05/22 12:17:45.777, 14343 MiB, 1601 MiB, 0 %
2026/05/22 12:17:46.777, 12679 MiB, 3265 MiB, 53 %
2026/05/22 12:17:47.778, 12839 MiB, 3105 MiB, 19 %
2026/05/22 12:17:48.778, 13031 MiB, 2913 MiB, 29 %
2026/05/22 12:17:49.778, 13223 MiB, 2721 MiB, 26 %
2026/05/22 12:17:50.778, 13415 MiB, 2529 MiB, 41 %
2026/05/22 12:17:51.778, 13607 MiB, 2337 MiB, 30 %
2026/05/22 12:17:52.779, 13863 MiB, 2081 MiB, 20 %
2026/05/22 12:17:53.779, 14023 MiB, 1921 MiB, 100 %
2026/05/22 12:17:54.779, 14247 MiB, 1697 MiB, 0 %
2026/05/22 12:17:55.779, 14247 MiB, 1697 MiB, 1 %
2026/05/22 12:17:56.779, 14247 MiB, 1697 MiB, 0 %
2026/05/22 12:17:57.780, 12711 MiB, 3233 MiB, 16 %
2026/05/22 12:17:58.780, 12903 MiB, 3041 MiB, 11 %
2026/05/22 12:17:59.780, 13159 MiB, 2785 MiB, 23 %
2026/05/22 12:18:00.780, 13351 MiB, 2593 MiB, 14 %
2026/05/22 12:18:01.781, 13607 MiB, 2337 MiB, 51 %
2026/05/22 12:18:02.781, 13863 MiB, 2081 MiB, 40 %
2026/05/22 12:18:03.781, 13927 MiB, 2017 MiB, 2 %
2026/05/22 12:18:04.781, 14087 MiB, 1857 MiB, 0 %
2026/05/22 12:18:05.781, 14087 MiB, 1857 MiB, 0 %
2026/05/22 12:18:06.782, 12711 MiB, 3233 MiB, 40 %
2026/05/22 12:18:07.782, 12871 MiB, 3073 MiB, 29 %
2026/05/22 12:18:08.782, 13031 MiB, 2913 MiB, 25 %
2026/05/22 12:18:09.782, 13223 MiB, 2721 MiB, 36 %
2026/05/22 12:18:10.782, 13415 MiB, 2529 MiB, 54 %
2026/05/22 12:18:11.783, 13639 MiB, 2305 MiB, 34 %
2026/05/22 12:18:12.783, 13799 MiB, 2145 MiB, 20 %
2026/05/22 12:18:13.783, 14023 MiB, 1921 MiB, 20 %
2026/05/22 12:18:14.783, 14183 MiB, 1761 MiB, 55 %
2026/05/22 12:18:15.783, 14439 MiB, 1505 MiB, 0 %
2026/05/22 12:18:16.783, 14439 MiB, 1505 MiB, 0 %
2026/05/22 12:18:17.784, 14439 MiB, 1505 MiB, 2 %
2026/05/22 12:18:18.784, 12743 MiB, 3201 MiB, 41 %
2026/05/22 12:18:19.784, 12839 MiB, 3105 MiB, 53 %
2026/05/22 12:18:20.784, 13031 MiB, 2913 MiB, 27 %
2026/05/22 12:18:21.784, 13159 MiB, 2785 MiB, 36 %
2026/05/22 12:18:22.785, 13383 MiB, 2561 MiB, 22 %
2026/05/22 12:18:23.785, 13575 MiB, 2369 MiB, 19 %
2026/05/22 12:18:24.785, 13799 MiB, 2145 MiB, 27 %
2026/05/22 12:18:25.785, 13927 MiB, 2017 MiB, 12 %
2026/05/22 12:18:26.785, 14183 MiB, 1761 MiB, 1 %
2026/05/22 12:18:27.786, 14183 MiB, 1761 MiB, 0 %
2026/05/22 12:18:28.786, 14183 MiB, 1761 MiB, 0 %
2026/05/22 12:18:29.786, 12839 MiB, 3105 MiB, 17 %
2026/05/22 12:18:30.786, 12999 MiB, 2945 MiB, 24 %
2026/05/22 12:18:31.786, 13191 MiB, 2753 MiB, 23 %
2026/05/22 12:18:32.787, 13383 MiB, 2561 MiB, 27 %
2026/05/22 12:18:33.787, 13575 MiB, 2369 MiB, 18 %
2026/05/22 12:18:34.787, 13767 MiB, 2177 MiB, 23 %
2026/05/22 12:18:35.787, 13991 MiB, 1953 MiB, 17 %
2026/05/22 12:18:36.787, 14183 MiB, 1761 MiB, 100 %
2026/05/22 12:18:37.787, 14439 MiB, 1505 MiB, 0 %
2026/05/22 12:18:38.788, 14439 MiB, 1505 MiB, 0 %
2026/05/22 12:18:39.788, 14439 MiB, 1505 MiB, 0 %
2026/05/22 12:18:40.788, 13671 MiB, 2273 MiB, 1 %
2026/05/22 12:18:41.788, 12839 MiB, 3105 MiB, 21 %
2026/05/22 12:18:42.788, 12999 MiB, 2945 MiB, 31 %
2026/05/22 12:18:43.789, 13191 MiB, 2753 MiB, 23 %
2026/05/22 12:18:44.789, 13383 MiB, 2561 MiB, 21 %
2026/05/22 12:18:45.789, 13607 MiB, 2337 MiB, 21 %
2026/05/22 12:18:46.789, 13799 MiB, 2145 MiB, 21 %
2026/05/22 12:18:47.789, 14023 MiB, 1921 MiB, 100 %
2026/05/22 12:18:48.789, 14247 MiB, 1697 MiB, 0 %
2026/05/22 12:18:49.790, 14247 MiB, 1697 MiB, 1 %
2026/05/22 12:18:50.790, 14247 MiB, 1697 MiB, 0 %
2026/05/22 12:18:51.790, 12711 MiB, 3233 MiB, 10 %
2026/05/22 12:18:52.790, 12903 MiB, 3041 MiB, 22 %
2026/05/22 12:18:53.790, 13159 MiB, 2785 MiB, 9 %
2026/05/22 12:18:54.791, 13351 MiB, 2593 MiB, 14 %
2026/05/22 12:18:55.791, 13575 MiB, 2369 MiB, 21 %
2026/05/22 12:18:56.791, 13799 MiB, 2145 MiB, 19 %
2026/05/22 12:18:57.791, 14055 MiB, 1889 MiB, 21 %
2026/05/22 12:18:58.791, 14215 MiB, 1729 MiB, 100 %
2026/05/22 12:18:59.792, 14503 MiB, 1441 MiB, 0 %
2026/05/22 12:19:00.792, 14503 MiB, 1441 MiB, 0 %
2026/05/22 12:19:01.792, 14503 MiB, 1441 MiB, 0 %
2026/05/22 12:19:02.792, 14503 MiB, 1441 MiB, 1 %
2026/05/22 12:19:03.792, 12743 MiB, 3201 MiB, 50 %
2026/05/22 12:19:04.792, 12903 MiB, 3041 MiB, 54 %
2026/05/22 12:19:05.793, 13095 MiB, 2849 MiB, 26 %
2026/05/22 12:19:06.793, 13287 MiB, 2657 MiB, 53 %
2026/05/22 12:19:07.793, 13479 MiB, 2465 MiB, 32 %
2026/05/22 12:19:08.793, 13703 MiB, 2241 MiB, 36 %
2026/05/22 12:19:09.793, 13959 MiB, 1985 MiB, 52 %
2026/05/22 12:19:10.794, 13991 MiB, 1953 MiB, 2 %
2026/05/22 12:19:11.794, 14215 MiB, 1729 MiB, 0 %
2026/05/22 12:19:12.794, 14215 MiB, 1729 MiB, 0 %
2026/05/22 12:19:13.794, 13063 MiB, 2881 MiB, 1 %
2026/05/22 12:19:14.794, 12871 MiB, 3073 MiB, 33 %
2026/05/22 12:19:15.795, 12999 MiB, 2945 MiB, 25 %
2026/05/22 12:19:16.795, 13191 MiB, 2753 MiB, 25 %
2026/05/22 12:19:17.795, 13383 MiB, 2561 MiB, 39 %
2026/05/22 12:19:18.795, 13543 MiB, 2401 MiB, 35 %
2026/05/22 12:19:19.795, 13799 MiB, 2145 MiB, 21 %
2026/05/22 12:19:20.796, 13991 MiB, 1953 MiB, 18 %
2026/05/22 12:19:21.796, 14119 MiB, 1825 MiB, 38 %
2026/05/22 12:19:22.796, 14343 MiB, 1601 MiB, 0 %
2026/05/22 12:19:23.796, 14343 MiB, 1601 MiB, 0 %
2026/05/22 12:19:24.796, 14343 MiB, 1601 MiB, 0 %
2026/05/22 12:19:25.797, 12807 MiB, 3137 MiB, 11 %
2026/05/22 12:19:26.797, 13031 MiB, 2913 MiB, 10 %
2026/05/22 12:19:27.797, 13255 MiB, 2689 MiB, 30 %
2026/05/22 12:19:28.797, 13447 MiB, 2497 MiB, 13 %
2026/05/22 12:19:29.798, 13671 MiB, 2273 MiB, 22 %
2026/05/22 12:19:30.798, 13895 MiB, 2049 MiB, 19 %
2026/05/22 12:19:31.798, 14183 MiB, 1761 MiB, 22 %
2026/05/22 12:19:32.798, 14215 MiB, 1729 MiB, 2 %
2026/05/22 12:19:33.798, 14439 MiB, 1505 MiB, 0 %
2026/05/22 12:19:34.799, 14439 MiB, 1505 MiB, 0 %
2026/05/22 12:19:35.799, 14439 MiB, 1505 MiB, 0 %
2026/05/22 12:19:36.799, 12743 MiB, 3201 MiB, 10 %
2026/05/22 12:19:37.799, 12935 MiB, 3009 MiB, 14 %
2026/05/22 12:19:38.799, 13191 MiB, 2753 MiB, 30 %
2026/05/22 12:19:39.800, 13415 MiB, 2529 MiB, 13 %
2026/05/22 12:19:40.800, 13639 MiB, 2305 MiB, 24 %
2026/05/22 12:19:41.800, 13863 MiB, 2081 MiB, 22 %
2026/05/22 12:19:42.800, 14119 MiB, 1825 MiB, 17 %
2026/05/22 12:19:43.800, 14215 MiB, 1729 MiB, 2 %
2026/05/22 12:19:44.801, 14439 MiB, 1505 MiB, 0 %
2026/05/22 12:19:45.801, 14439 MiB, 1505 MiB, 0 %
2026/05/22 12:19:46.801, 14439 MiB, 1505 MiB, 1 %
2026/05/22 12:19:47.801, 12679 MiB, 3265 MiB, 27 %
2026/05/22 12:19:48.801, 12839 MiB, 3105 MiB, 37 %
2026/05/22 12:19:49.802, 12999 MiB, 2945 MiB, 26 %
2026/05/22 12:19:50.802, 13191 MiB, 2753 MiB, 21 %
2026/05/22 12:19:51.802, 13447 MiB, 2497 MiB, 20 %
2026/05/22 12:19:52.802, 13607 MiB, 2337 MiB, 20 %
2026/05/22 12:19:53.802, 13831 MiB, 2113 MiB, 26 %
2026/05/22 12:19:54.803, 14087 MiB, 1857 MiB, 100 %
2026/05/22 12:19:55.803, 14343 MiB, 1601 MiB, 7 %
2026/05/22 12:19:56.803, 14343 MiB, 1601 MiB, 0 %
2026/05/22 12:19:57.803, 14343 MiB, 1601 MiB, 0 %
2026/05/22 12:19:58.803, 14343 MiB, 1601 MiB, 0 %
2026/05/22 12:19:59.804, 12711 MiB, 3233 MiB, 3 %
2026/05/22 12:20:00.804, 12711 MiB, 3233 MiB, 3 %
2026/05/22 12:20:01.804, 12711 MiB, 3233 MiB, 54 %
2026/05/22 12:20:02.804, 12743 MiB, 3201 MiB, 100 %
2026/05/22 12:20:03.804, 12711 MiB, 3233 MiB, 4 %
2026/05/22 12:20:04.805, 12711 MiB, 3233 MiB, 62 %
2026/05/22 12:20:05.805, 12743 MiB, 3201 MiB, 19 %
2026/05/22 12:20:06.805, 12679 MiB, 3265 MiB, 4 %
2026/05/22 12:20:07.805, 12903 MiB, 3041 MiB, 5 %
2026/05/22 12:20:08.805, 13159 MiB, 2785 MiB, 4 %
2026/05/22 12:20:09.806, 13415 MiB, 2529 MiB, 24 %
2026/05/22 12:20:10.806, 13639 MiB, 2305 MiB, 19 %
2026/05/22 12:20:11.806, 13863 MiB, 2081 MiB, 22 %
2026/05/22 12:20:12.806, 14023 MiB, 1921 MiB, 100 %
2026/05/22 12:20:13.806, 14279 MiB, 1665 MiB, 0 %
2026/05/22 12:20:14.807, 14279 MiB, 1665 MiB, 0 %
2026/05/22 12:20:15.807, 14279 MiB, 1665 MiB, 1 %
2026/05/22 12:20:16.807, 12743 MiB, 3201 MiB, 51 %
2026/05/22 12:20:17.807, 12871 MiB, 3073 MiB, 30 %
2026/05/22 12:20:18.807, 13031 MiB, 2913 MiB, 30 %
2026/05/22 12:20:19.808, 13191 MiB, 2753 MiB, 46 %
2026/05/22 12:20:20.808, 13383 MiB, 2561 MiB, 21 %
2026/05/22 12:20:21.808, 13575 MiB, 2369 MiB, 26 %
2026/05/22 12:20:22.808, 13703 MiB, 2241 MiB, 64 %
2026/05/22 12:20:23.808, 13927 MiB, 2017 MiB, 0 %
2026/05/22 12:20:24.809, 13927 MiB, 2017 MiB, 0 %
2026/05/22 12:20:25.809, 12743 MiB, 3201 MiB, 31 %
2026/05/22 12:20:26.809, 12967 MiB, 2977 MiB, 11 %
2026/05/22 12:20:27.809, 13191 MiB, 2753 MiB, 19 %
2026/05/22 12:20:28.809, 13415 MiB, 2529 MiB, 16 %
2026/05/22 12:20:29.810, 13607 MiB, 2337 MiB, 13 %
2026/05/22 12:20:30.810, 13799 MiB, 2145 MiB, 17 %
2026/05/22 12:20:31.810, 14023 MiB, 1921 MiB, 17 %
2026/05/22 12:20:32.810, 14183 MiB, 1761 MiB, 100 %
2026/05/22 12:20:33.810, 14439 MiB, 1505 MiB, 0 %
2026/05/22 12:20:34.811, 14439 MiB, 1505 MiB, 0 %
2026/05/22 12:20:35.811, 14439 MiB, 1505 MiB, 0 %
2026/05/22 12:20:36.811, 12679 MiB, 3265 MiB, 20 %
2026/05/22 12:20:37.811, 12839 MiB, 3105 MiB, 47 %
2026/05/22 12:20:38.811, 13031 MiB, 2913 MiB, 27 %
2026/05/22 12:20:39.812, 13191 MiB, 2753 MiB, 20 %
2026/05/22 12:20:40.812, 13415 MiB, 2529 MiB, 20 %
2026/05/22 12:20:41.812, 13607 MiB, 2337 MiB, 24 %
2026/05/22 12:20:42.812, 13831 MiB, 2113 MiB, 18 %
2026/05/22 12:20:43.812, 14087 MiB, 1857 MiB, 100 %
2026/05/22 12:20:44.812, 14343 MiB, 1601 MiB, 2 %
2026/05/22 12:20:45.813, 14343 MiB, 1601 MiB, 0 %
2026/05/22 12:20:46.813, 14343 MiB, 1601 MiB, 1 %
2026/05/22 12:20:47.813, 14343 MiB, 1601 MiB, 1 %
2026/05/22 12:20:48.813, 12807 MiB, 3137 MiB, 50 %
2026/05/22 12:20:49.813, 13031 MiB, 2913 MiB, 28 %
2026/05/22 12:20:50.814, 13159 MiB, 2785 MiB, 24 %
2026/05/22 12:20:51.814, 13383 MiB, 2561 MiB, 22 %
2026/05/22 12:20:52.814, 13543 MiB, 2401 MiB, 20 %
2026/05/22 12:20:53.814, 13767 MiB, 2177 MiB, 17 %
2026/05/22 12:20:54.814, 14023 MiB, 1921 MiB, 22 %
2026/05/22 12:20:55.815, 14087 MiB, 1857 MiB, 100 %
2026/05/22 12:20:56.815, 14247 MiB, 1697 MiB, 0 %
2026/05/22 12:20:57.815, 14247 MiB, 1697 MiB, 0 %
2026/05/22 12:20:58.815, 14247 MiB, 1697 MiB, 3 %
2026/05/22 12:20:59.816, 12807 MiB, 3137 MiB, 34 %
2026/05/22 12:21:00.816, 12999 MiB, 2945 MiB, 33 %
2026/05/22 12:21:01.816, 13159 MiB, 2785 MiB, 25 %
2026/05/22 12:21:02.816, 13287 MiB, 2657 MiB, 25 %
2026/05/22 12:21:03.816, 13511 MiB, 2433 MiB, 51 %
2026/05/22 12:21:04.817, 13703 MiB, 2241 MiB, 29 %
2026/05/22 12:21:05.817, 13863 MiB, 2081 MiB, 79 %
2026/05/22 12:21:06.817, 14087 MiB, 1857 MiB, 6 %
2026/05/22 12:21:07.817, 14087 MiB, 1857 MiB, 0 %
2026/05/22 12:21:08.817, 14087 MiB, 1857 MiB, 1 %
2026/05/22 12:21:09.818, 12807 MiB, 3137 MiB, 28 %
2026/05/22 12:21:10.818, 12999 MiB, 2945 MiB, 26 %
2026/05/22 12:21:11.818, 13159 MiB, 2785 MiB, 26 %
2026/05/22 12:21:12.818, 13383 MiB, 2561 MiB, 23 %
2026/05/22 12:21:13.819, 13543 MiB, 2401 MiB, 21 %
2026/05/22 12:21:14.819, 13767 MiB, 2177 MiB, 26 %
2026/05/22 12:21:15.819, 13991 MiB, 1953 MiB, 32 %
2026/05/22 12:21:16.819, 14151 MiB, 1793 MiB, 22 %
2026/05/22 12:21:17.819, 14439 MiB, 1505 MiB, 2 %
2026/05/22 12:21:18.820, 14439 MiB, 1505 MiB, 0 %
2026/05/22 12:21:19.820, 14439 MiB, 1505 MiB, 0 %
2026/05/22 12:21:20.820, 12647 MiB, 3297 MiB, 0 %
2026/05/22 12:21:21.820, 12775 MiB, 3169 MiB, 33 %
2026/05/22 12:21:22.820, 12935 MiB, 3009 MiB, 29 %
2026/05/22 12:21:23.821, 13095 MiB, 2849 MiB, 31 %
