timestamp, memory.used [MiB], memory.free [MiB], utilization.gpu [%]
2026/05/22 12:58:37.126, 12679 MiB, 3265 MiB, 0 %
2026/05/22 12:58:38.127, 12871 MiB, 3073 MiB, 9 %
2026/05/22 12:58:39.127, 13127 MiB, 2817 MiB, 10 %
2026/05/22 12:58:40.127, 13255 MiB, 2689 MiB, 7 %
2026/05/22 12:58:41.127, 13255 MiB, 2689 MiB, 0 %
2026/05/22 12:58:42.127, 12679 MiB, 3265 MiB, 0 %
2026/05/22 12:58:43.128, 12903 MiB, 3041 MiB, 7 %
2026/05/22 12:58:44.128, 13127 MiB, 2817 MiB, 15 %
2026/05/22 12:58:45.128, 13255 MiB, 2689 MiB, 100 %
2026/05/22 12:58:46.128, 13415 MiB, 2529 MiB, 1 %
2026/05/22 12:58:47.128, 13415 MiB, 2529 MiB, 0 %
2026/05/22 12:58:48.128, 12679 MiB, 3265 MiB, 0 %
2026/05/22 12:58:49.129, 12903 MiB, 3041 MiB, 11 %
2026/05/22 12:58:50.129, 13159 MiB, 2785 MiB, 15 %
2026/05/22 12:58:51.129, 13319 MiB, 2625 MiB, 2 %
2026/05/22 12:58:52.129, 13319 MiB, 2625 MiB, 1 %
2026/05/22 12:58:53.129, 12711 MiB, 3233 MiB, 0 %
2026/05/22 12:58:54.129, 12871 MiB, 3073 MiB, 9 %
2026/05/22 12:58:55.130, 13095 MiB, 2849 MiB, 8 %
2026/05/22 12:58:56.130, 13255 MiB, 2689 MiB, 100 %
2026/05/22 12:58:57.130, 13447 MiB, 2497 MiB, 0 %
2026/05/22 12:58:58.130, 13447 MiB, 2497 MiB, 0 %
2026/05/22 12:58:59.130, 12679 MiB, 3265 MiB, 0 %
2026/05/22 12:59:00.130, 12807 MiB, 3137 MiB, 30 %
2026/05/22 12:59:01.131, 12999 MiB, 2945 MiB, 24 %
2026/05/22 12:59:02.131, 13127 MiB, 2817 MiB, 100 %
2026/05/22 12:59:03.131, 13255 MiB, 2689 MiB, 0 %
2026/05/22 12:59:04.131, 13255 MiB, 2689 MiB, 0 %
2026/05/22 12:59:05.131, 12807 MiB, 3137 MiB, 11 %
2026/05/22 12:59:06.131, 13031 MiB, 2913 MiB, 10 %
2026/05/22 12:59:07.132, 13191 MiB, 2753 MiB, 100 %
2026/05/22 12:59:08.132, 13383 MiB, 2561 MiB, 0 %
2026/05/22 12:59:09.132, 13383 MiB, 2561 MiB, 1 %
2026/05/22 12:59:10.132, 12711 MiB, 3233 MiB, 29 %
2026/05/22 12:59:11.132, 12935 MiB, 3009 MiB, 16 %
2026/05/22 12:59:12.133, 13095 MiB, 2849 MiB, 27 %
2026/05/22 12:59:13.133, 13255 MiB, 2689 MiB, 100 %
2026/05/22 12:59:14.133, 13415 MiB, 2529 MiB, 0 %
2026/05/22 12:59:15.133, 13415 MiB, 2529 MiB, 0 %
2026/05/22 12:59:16.133, 12647 MiB, 3297 MiB, 0 %
2026/05/22 12:59:17.133, 12903 MiB, 3041 MiB, 8 %
2026/05/22 12:59:18.134, 13127 MiB, 2817 MiB, 10 %
2026/05/22 12:59:19.134, 13255 MiB, 2689 MiB, 100 %
2026/05/22 12:59:20.134, 13415 MiB, 2529 MiB, 1 %
2026/05/22 12:59:21.134, 13415 MiB, 2529 MiB, 1 %
2026/05/22 12:59:22.134, 12679 MiB, 3265 MiB, 31 %
2026/05/22 12:59:23.135, 12871 MiB, 3073 MiB, 25 %
2026/05/22 12:59:24.135, 13063 MiB, 2881 MiB, 22 %
2026/05/22 12:59:25.135, 13191 MiB, 2753 MiB, 100 %
2026/05/22 12:59:26.135, 13351 MiB, 2593 MiB, 0 %
2026/05/22 12:59:27.135, 13351 MiB, 2593 MiB, 0 %
2026/05/22 12:59:28.135, 12743 MiB, 3201 MiB, 1 %
2026/05/22 12:59:29.136, 12967 MiB, 2977 MiB, 11 %
2026/05/22 12:59:30.136, 13191 MiB, 2753 MiB, 9 %
2026/05/22 12:59:31.136, 13319 MiB, 2625 MiB, 5 %
2026/05/22 12:59:32.136, 13319 MiB, 2625 MiB, 1 %
2026/05/22 12:59:33.136, 12711 MiB, 3233 MiB, 0 %
2026/05/22 12:59:34.136, 12839 MiB, 3105 MiB, 12 %
2026/05/22 12:59:35.137, 12999 MiB, 2945 MiB, 100 %
2026/05/22 12:59:36.137, 13127 MiB, 2817 MiB, 0 %
2026/05/22 12:59:37.137, 12679 MiB, 3265 MiB, 1 %
2026/05/22 12:59:38.137, 12839 MiB, 3105 MiB, 14 %
2026/05/22 12:59:39.137, 13063 MiB, 2881 MiB, 12 %
2026/05/22 12:59:40.137, 13255 MiB, 2689 MiB, 100 %
2026/05/22 12:59:41.138, 13415 MiB, 2529 MiB, 0 %
2026/05/22 12:59:42.138, 13415 MiB, 2529 MiB, 0 %
2026/05/22 12:59:43.138, 12679 MiB, 3265 MiB, 0 %
2026/05/22 12:59:44.138, 12839 MiB, 3105 MiB, 12 %
2026/05/22 12:59:45.138, 13063 MiB, 2881 MiB, 8 %
2026/05/22 12:59:46.138, 13223 MiB, 2721 MiB, 36 %
2026/05/22 12:59:47.139, 13351 MiB, 2593 MiB, 0 %
2026/05/22 12:59:48.139, 13351 MiB, 2593 MiB, 0 %
2026/05/22 12:59:49.139, 12807 MiB, 3137 MiB, 19 %
2026/05/22 12:59:50.139, 12999 MiB, 2945 MiB, 31 %
2026/05/22 12:59:51.139, 13191 MiB, 2753 MiB, 23 %
2026/05/22 12:59:52.140, 13319 MiB, 2625 MiB, 7 %
2026/05/22 12:59:53.140, 13319 MiB, 2625 MiB, 0 %
2026/05/22 12:59:54.140, 12711 MiB, 3233 MiB, 0 %
